NUI,year,mes,Value,ValueNum,Month
1025360,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1025649,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1025671,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1026923,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1027672,2022,JUL,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,7
1027701,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1028386,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1029087,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1029587,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1029623,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1032268,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1033293,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1033316,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1033320,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1034011,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1035280,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1035292,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1035299,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1035521,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1035668,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1037561,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1037630,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1041963,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1042727,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1043043,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1044771,2022,JUL,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,7
1045748,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1046517,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1048629,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1049781,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1049784,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1049827,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1049945,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1050954,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1051090,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1054305,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1054895,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1054923,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1056265,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1057797,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1057831,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1057983,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1062858,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1062907,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1063454,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1063456,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1063524,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1064300,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1066422,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1066934,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1067514,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1067558,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1069494,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1069502,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1069804,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1070805,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1071070,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1071088,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1071416,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1071433,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1074039,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1074083,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1080220,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1080773,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1080780,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1080937,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1081188,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1081503,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1081680,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1081681,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1082215,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1083161,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1085912,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1086533,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1087250,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1088437,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1088868,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1088869,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1089690,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1089701,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1089708,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1092669,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1093422,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1093439,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1093448,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1097821,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1097843,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1099740,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1103458,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1105998,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1107112,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1107401,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1108813,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1109646,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1110437,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1110551,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1111537,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1111805,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1112461,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1114508,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1115410,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1115692,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1116051,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1117125,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1119935,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1120256,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1121319,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1122828,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1123773,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1124261,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1124881,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1127694,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1127813,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1128013,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1128462,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1128891,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1137793,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1140745,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1141273,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1143141,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1143402,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1144072,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1145888,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1146254,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1148722,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1152609,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1152663,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1153678,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1153682,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1155166,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1155620,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1155755,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1157495,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1161660,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1162309,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1164335,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1166810,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1166849,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1168930,2022,JUL,7 [7-EXTREMADAMENTE ALTO],7,7
1170652,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1173053,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1174006,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1174038,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1175077,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1175596,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1175966,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1176145,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1176953,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1177391,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
1178054,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1178210,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1178375,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1183853,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1188417,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1188913,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1190496,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1192003,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1192021,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1192698,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1194892,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1195660,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1195663,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1196614,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1197396,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1199393,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1203155,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1207647,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1208517,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1209706,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1210871,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1211301,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1214849,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1219484,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1219996,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1226310,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1228315,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1229667,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1229702,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1232089,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1232519,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1234848,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
1237099,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1238248,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1238807,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1239764,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
1239768,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1240895,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1241154,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1241384,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1244570,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1246255,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1246668,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1248413,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1250246,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1250453,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1250738,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1252463,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1255478,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1256176,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1263815,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1263925,2022,JUL,10 [10-MEDIDOR INEXISTENTE O DESC],10,7
1265493,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1265719,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1265855,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
1266106,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1267270,2022,JUL,16 [16-MEDIDOR DANADO],16,7
1267834,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
1268101,2022,JUL,19 [19-REGISTRADOR NO VISIBLE],19,7
8519300,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8531222,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8532699,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8534151,2022,JUL,11 [11-MEDIDOR NO REGISTRADO],11,7
8534817,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8535062,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8535064,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8535240,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8535871,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8537379,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8537631,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8537862,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8538334,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8540252,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
8542216,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8542870,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8544071,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
8544221,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8544744,2022,JUL,18 [18-DISPLAY APAGADO O DESPROGRA],18,7
8545599,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8546529,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8546530,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8546531,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8547901,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8547904,2022,JUL,32 [32-NO HAY ACCESO AL MEDIDOR],32,7
8548239,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8549281,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8549920,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8550320,2022,JUL,38 [38-ORDEN MAL UBICADO],38,7
8550979,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
8551117,2022,JUL,21 [21-MEDIDOR DESCONECT SIN SERV],21,7
116586,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
116726,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
117078,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
117402,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
117630,2022,AUG,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,8
118868,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
118880,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
120024,2022,AUG,11 [11-MEDIDOR NO REGISTRADO],11,8
120426,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
122214,2022,AUG,11 [11-MEDIDOR NO REGISTRADO],11,8
131788,2022,AUG,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,8
133324,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
139620,2022,AUG,16 [16-MEDIDOR DANADO],16,8
141524,2022,AUG,16 [16-MEDIDOR DANADO],16,8
146872,2022,AUG,16 [16-MEDIDOR DANADO],16,8
147098,2022,AUG,11 [11-MEDIDOR NO REGISTRADO],11,8
147838,2022,AUG,16 [16-MEDIDOR DANADO],16,8
159732,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
159772,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
159774,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
159784,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
161504,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
163552,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
181882,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
182384,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
182486,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
182554,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
183098,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
183244,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
183416,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
183462,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
183498,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
183794,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
183798,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
183838,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
183886,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
185042,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
185170,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
185436,2022,AUG,19 [19-REGISTRADOR NO VISIBLE],19,8
185538,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
185566,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
186782,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
187588,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
190976,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
201148,2022,AUG,19 [19-REGISTRADOR NO VISIBLE],19,8
203852,2022,AUG,16 [16-MEDIDOR DANADO],16,8
204916,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
205090,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
205258,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
208896,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
209896,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
210120,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
210318,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
210682,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
210766,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
210796,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
210798,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
221100,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
312962,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
328016,2022,AUG,16 [16-MEDIDOR DANADO],16,8
349804,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
364152,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
377638,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
377854,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
405234,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
418260,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
420726,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
434700,2022,AUG,16 [16-MEDIDOR DANADO],16,8
439308,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
449496,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
449538,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
449592,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
450602,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
454984,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
454988,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
458176,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
471274,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
513377,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
527304,2022,AUG,19 [19-REGISTRADOR NO VISIBLE],19,8
531605,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
532803,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
532805,2022,AUG,16 [16-MEDIDOR DANADO],16,8
533427,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
538875,2022,AUG,16 [16-MEDIDOR DANADO],16,8
538909,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
546769,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
553863,2022,AUG,11 [11-MEDIDOR NO REGISTRADO],11,8
557199,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
560695,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
568886,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
573585,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
585929,2022,AUG,11 [11-MEDIDOR NO REGISTRADO],11,8
604945,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
609555,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
611547,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
641430,2022,AUG,38 [38-ORDEN MAL UBICADO],38,8
1007152,2022,AUG,16 [16-MEDIDOR DANADO],16,8
1009604,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
1010710,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1011408,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1020858,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1023271,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1033833,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1035105,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1054938,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
1069129,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1073897,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1077037,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1080751,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1080942,2022,AUG,19 [19-REGISTRADOR NO VISIBLE],19,8
1083909,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
1090625,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1093401,2022,AUG,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,8
1093422,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1093439,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1093448,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1096146,2022,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
1104806,2022,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
1108813,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1109646,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1115268,2022,AUG,16 [16-MEDIDOR DANADO],16,8
1117125,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1121319,2022,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
1128013,2022,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
1140745,2022,AUG,19 [19-REGISTRADOR NO VISIBLE],19,8
1148484,2022,AUG,16 [16-MEDIDOR DANADO],16,8
