NUI,Date,Value
534041,'2023-NOV',MAL REPORTADO EN TC2
534155,'2023-NOV',MAL REPORTADO EN TC2
534473,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
534923,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
536099,'2023-NOV',PARA REVISION
536143,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
536219,'2023-NOV',99 [99-LECTURA CONFIRMADA]
537711,'2023-NOV',MAL REPORTADO EN TC2
537909,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
538259,'2023-NOV',MAL REPORTADO EN TC2
538913,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
538943,'2023-NOV',MAL REPORTADO EN TC2
539322,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
539324,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
541130,'2023-NOV',PARA REVISION
541242,'2023-NOV',99 [99-LECTURA CONFIRMADA]
541648,'2023-NOV',PARA REVISION
545079,'2023-NOV',MAL REPORTADO EN TC2
545111,'2023-NOV',MAL REPORTADO EN TC2
545207,'2023-NOV',PARA REVISION
545281,'2023-NOV',MAL REPORTADO EN TC2
545371,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
545381,'2023-NOV',MAL REPORTADO EN TC2
545728,'2023-NOV',MAL REPORTADO EN TC2
545732,'2023-NOV',PARA REVISION
546453,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
546641,'2023-NOV',MAL REPORTADO EN TC2
546717,'2023-NOV',PARA REVISION
546731,'2023-NOV',MAL REPORTADO EN TC2
546769,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
547005,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
547444,'2023-NOV',99 [99-LECTURA CONFIRMADA]
547929,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
550141,'2023-NOV',MAL REPORTADO EN TC2
550576,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
550578,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
550857,'2023-NOV',MAL REPORTADO EN TC2
551470,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
551488,'2023-NOV',MAL REPORTADO EN TC2
551599,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
551664,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
551851,'2023-NOV',MAL REPORTADO EN TC2
552402,'2023-NOV',6 [6-PREDIO DESOCUPADO CON LECTU]
552410,'2023-NOV',MAL REPORTADO EN TC2
552422,'2023-NOV',MAL REPORTADO EN TC2
552426,'2023-NOV',PARA REVISION
552428,'2023-NOV',MAL REPORTADO EN TC2
552436,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
552438,'2023-NOV',MAL REPORTADO EN TC2
552720,'2023-NOV',MAL REPORTADO EN TC2
552854,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
553218,'2023-NOV',PARA REVISION
553857,'2023-NOV',MAL REPORTADO EN TC2
554129,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
555301,'2023-NOV',MAL REPORTADO EN TC2
556349,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
558018,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
558096,'2023-NOV',MAL REPORTADO EN TC2
558976,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
559346,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
560470,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
561329,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
562061,'2023-NOV',10 [10-MEDIDOR INEXISTENTE O DESC]
562856,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
562961,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
562965,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
562968,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
562991,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
564699,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
565647,'2023-NOV',PARA REVISION
566031,'2023-NOV',MAL REPORTADO EN TC2
566041,'2023-NOV',MAL REPORTADO EN TC2
566239,'2023-NOV',PARA REVISION
566404,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
566548,'2023-NOV',MAL REPORTADO EN TC2
566570,'2023-NOV',16 [16-MEDIDOR DANADO]
566820,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
566979,'2023-NOV',MAL REPORTADO EN TC2
567594,'2023-NOV',MAL REPORTADO EN TC2
567918,'2023-NOV',MAL REPORTADO EN TC2
568842,'2023-NOV',MAL REPORTADO EN TC2
568882,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
568886,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
568908,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
569228,'2023-NOV',MAL REPORTADO EN TC2
569258,'2023-NOV',MAL REPORTADO EN TC2
570499,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
570515,'2023-NOV',MAL REPORTADO EN TC2
571498,'2023-NOV',MAL REPORTADO EN TC2
572794,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
572910,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
573585,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
575460,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
578183,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
578195,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
578342,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
578372,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
578420,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
579180,'2023-NOV',MAL REPORTADO EN TC2
580084,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
581784,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
581792,'2023-NOV',MAL REPORTADO EN TC2
581800,'2023-NOV',MAL REPORTADO EN TC2
581844,'2023-NOV',16 [16-MEDIDOR DANADO]
582508,'2023-NOV',MAL REPORTADO EN TC2
583920,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
584178,'2023-NOV',99 [99-LECTURA CONFIRMADA]
584334,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
586010,'2023-NOV',MAL REPORTADO EN TC2
587894,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
587979,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
588071,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
590144,'2023-NOV',MAL REPORTADO EN TC2
590949,'2023-NOV',13 [13-MEDIDOR VOLTEADO O DESCOLG]
590953,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
591308,'2023-NOV',MAL REPORTADO EN TC2
591436,'2023-NOV',PARA REVISION
591792,'2023-NOV',PARA REVISION
591840,'2023-NOV',MAL REPORTADO EN TC2
594774,'2023-NOV',MAL REPORTADO EN TC2
594808,'2023-NOV',MAL REPORTADO EN TC2
594858,'2023-NOV',16 [16-MEDIDOR DANADO]
594906,'2023-NOV',MAL REPORTADO EN TC2
594908,'2023-NOV',MAL REPORTADO EN TC2
595162,'2023-NOV',MAL REPORTADO EN TC2
595609,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
595720,'2023-NOV',MAL REPORTADO EN TC2
595788,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
596144,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
596158,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
598756,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
599004,'2023-NOV',MAL REPORTADO EN TC2
599032,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
599056,'2023-NOV',MAL REPORTADO EN TC2
599300,'2023-NOV',MAL REPORTADO EN TC2
599681,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
602950,'2023-NOV',MAL REPORTADO EN TC2
603207,'2023-NOV',MAL REPORTADO EN TC2
603459,'2023-NOV',13 [13-MEDIDOR VOLTEADO O DESCOLG]
603719,'2023-NOV',9 [9-DOBLE MATRICULA CON CEDENAR]
604941,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
604945,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
605163,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
606656,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
606712,'2023-NOV',MAL REPORTADO EN TC2
606714,'2023-NOV',MAL REPORTADO EN TC2
606796,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
606800,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
606810,'2023-NOV',99 [99-LECTURA CONFIRMADA]
607737,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
607777,'2023-NOV',99 [99-LECTURA CONFIRMADA]
607879,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
607887,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
607891,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
609231,'2023-NOV',MAL REPORTADO EN TC2
609269,'2023-NOV',MAL REPORTADO EN TC2
609295,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
609349,'2023-NOV',MAL REPORTADO EN TC2
609393,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
609401,'2023-NOV',99 [99-LECTURA CONFIRMADA]
609403,'2023-NOV',PARA REVISION
609555,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
609581,'2023-NOV',MAL REPORTADO EN TC2
609785,'2023-NOV',MAL REPORTADO EN TC2
610873,'2023-NOV',MAL REPORTADO EN TC2
610945,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
610964,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
610966,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
615044,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
616482,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
617136,'2023-NOV',PARA REVISION
617786,'2023-NOV',MAL REPORTADO EN TC2
619060,'2023-NOV',MAL REPORTADO EN TC2
619154,'2023-NOV',PARA REVISION
619766,'2023-NOV',MAL REPORTADO EN TC2
620077,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
621482,'2023-NOV',MAL REPORTADO EN TC2
621502,'2023-NOV',MAL REPORTADO EN TC2
622423,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
622599,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
622649,'2023-NOV',MAL REPORTADO EN TC2
622919,'2023-NOV',MAL REPORTADO EN TC2
624761,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
625582,'2023-NOV',MAL REPORTADO EN TC2
625752,'2023-NOV',PARA REVISION
628287,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
628720,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
629357,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
629381,'2023-NOV',99 [99-LECTURA CONFIRMADA]
629562,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
630319,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
630462,'2023-NOV',MAL REPORTADO EN TC2
630480,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
630554,'2023-NOV',MAL REPORTADO EN TC2
630598,'2023-NOV',MAL REPORTADO EN TC2
633509,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
635018,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
635401,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
639343,'2023-NOV',MAL REPORTADO EN TC2
639383,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
639393,'2023-NOV',MAL REPORTADO EN TC2
639946,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
640302,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
640494,'2023-NOV',MAL REPORTADO EN TC2
640608,'2023-NOV',PARA REVISION
640909,'2023-NOV',PARA REVISION
641185,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
641827,'2023-NOV',MAL REPORTADO EN TC2
641878,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
642381,'2023-NOV',MAL REPORTADO EN TC2
642466,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
642475,'2023-NOV',MAL REPORTADO EN TC2
642553,'2023-NOV',MAL REPORTADO EN TC2
643512,'2023-NOV',MAL REPORTADO EN TC2
643788,'2023-NOV',MAL REPORTADO EN TC2
645428,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1001158,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1001245,'2023-NOV',MAL REPORTADO EN TC2
1001265,'2023-NOV',MAL REPORTADO EN TC2
1001384,'2023-NOV',2 [2-ALTO RIESGO SUBESTACION]
1002233,'2023-NOV',MAL REPORTADO EN TC2
1002333,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1003122,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1003349,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1003420,'2023-NOV',MAL REPORTADO EN TC2
1004717,'2023-NOV',PARA REVISION
1004938,'2023-NOV',MAL REPORTADO EN TC2
1005824,'2023-NOV',MAL REPORTADO EN TC2
1005875,'2023-NOV',MAL REPORTADO EN TC2
1006233,'2023-NOV',10 [10-MEDIDOR INEXISTENTE O DESC]
1006236,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1006244,'2023-NOV',10 [10-MEDIDOR INEXISTENTE O DESC]
1006686,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1007055,'2023-NOV',37 [37-SIN SELLOS EN TAPA BORNERA]
1007152,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1007239,'2023-NOV',MAL REPORTADO EN TC2
1007394,'2023-NOV',MAL REPORTADO EN TC2
1007407,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1007424,'2023-NOV',MAL REPORTADO EN TC2
1007851,'2023-NOV',MAL REPORTADO EN TC2
1007961,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1009309,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1009491,'2023-NOV',MAL REPORTADO EN TC2
1009714,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1009738,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1009753,'2023-NOV',MAL REPORTADO EN TC2
1010498,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1010679,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1011352,'2023-NOV',MAL REPORTADO EN TC2
1011396,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1011417,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1011547,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1011549,'2023-NOV',13 [13-MEDIDOR VOLTEADO O DESCOLG]
1012911,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1014105,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1014513,'2023-NOV',PARA REVISION
1014643,'2023-NOV',MAL REPORTADO EN TC2
1014653,'2023-NOV',MAL REPORTADO EN TC2
1014669,'2023-NOV',MAL REPORTADO EN TC2
1014688,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1014715,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1014774,'2023-NOV',MAL REPORTADO EN TC2
1014861,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1015973,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1016082,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1016128,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1016434,'2023-NOV',MAL REPORTADO EN TC2
1016837,'2023-NOV',10 [10-MEDIDOR INEXISTENTE O DESC]
1017223,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1017240,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1017253,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1017728,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1019170,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1019214,'2023-NOV',MAL REPORTADO EN TC2
1019267,'2023-NOV',MAL REPORTADO EN TC2
1020015,'2023-NOV',MAL REPORTADO EN TC2
1020093,'2023-NOV',PARA REVISION
1020116,'2023-NOV',PARA REVISION
1020144,'2023-NOV',MAL REPORTADO EN TC2
1020207,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1021127,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1021142,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1022651,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1022661,'2023-NOV',MAL REPORTADO EN TC2
1022721,'2023-NOV',MAL REPORTADO EN TC2
1023206,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1023271,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1023394,'2023-NOV',MAL REPORTADO EN TC2
1024076,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1024826,'2023-NOV',MAL REPORTADO EN TC2
1024857,'2023-NOV',PARA REVISION
1024872,'2023-NOV',PARA REVISION
1025027,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1025360,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1025565,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1025651,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1025974,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1026141,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1026229,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1026295,'2023-NOV',MAL REPORTADO EN TC2
1026297,'2023-NOV',MAL REPORTADO EN TC2
1026911,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1027230,'2023-NOV',MAL REPORTADO EN TC2
1027302,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1027304,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1027656,'2023-NOV',MAL REPORTADO EN TC2
1027701,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1028209,'2023-NOV',MAL REPORTADO EN TC2
1028428,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1028439,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1028523,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1028616,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1029048,'2023-NOV',10 [10-MEDIDOR INEXISTENTE O DESC]
1029100,'2023-NOV',MAL REPORTADO EN TC2
1029640,'2023-NOV',MAL REPORTADO EN TC2
1029641,'2023-NOV',MAL REPORTADO EN TC2
1029642,'2023-NOV',MAL REPORTADO EN TC2
1029741,'2023-NOV',MAL REPORTADO EN TC2
1029784,'2023-NOV',PARA REVISION
1029788,'2023-NOV',PARA REVISION
1031479,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1031481,'2023-NOV',MAL REPORTADO EN TC2
1031717,'2023-NOV',MAL REPORTADO EN TC2
1031795,'2023-NOV',MAL REPORTADO EN TC2
1031810,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1031883,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1032342,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1032776,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1032810,'2023-NOV',8 [8-PREDIO DESOCUPADO SIN LECTU]
1033199,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1033265,'2023-NOV',MAL REPORTADO EN TC2
1033276,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1033316,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1033322,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1033576,'2023-NOV',PARA REVISION
1033833,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1033870,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1033916,'2023-NOV',9 [9-DOBLE MATRICULA CON CEDENAR]
1033919,'2023-NOV',MAL REPORTADO EN TC2
1034011,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1034037,'2023-NOV',MAL REPORTADO EN TC2
1034259,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1034260,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1034262,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1034453,'2023-NOV',PARA REVISION
1035272,'2023-NOV',MAL REPORTADO EN TC2
1035299,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1035321,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1035329,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1035330,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1035348,'2023-NOV',MAL REPORTADO EN TC2
1035368,'2023-NOV',MAL REPORTADO EN TC2
1035369,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1035448,'2023-NOV',MAL REPORTADO EN TC2
1035617,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1035849,'2023-NOV',MAL REPORTADO EN TC2
1036018,'2023-NOV',PARA REVISION
1036445,'2023-NOV',MAL REPORTADO EN TC2
1036467,'2023-NOV',MAL REPORTADO EN TC2
1037015,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1037588,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1037604,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1037622,'2023-NOV',9 [9-DOBLE MATRICULA CON CEDENAR]
1037929,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1037934,'2023-NOV',MAL REPORTADO EN TC2
1038119,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1038350,'2023-NOV',MAL REPORTADO EN TC2
1038559,'2023-NOV',MAL REPORTADO EN TC2
1039067,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1039077,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1039099,'2023-NOV',4 [4-PREDIO - DEMOLIDO O ABAND]
1039155,'2023-NOV',MAL REPORTADO EN TC2
1041101,'2023-NOV',MAL REPORTADO EN TC2
1041123,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1041419,'2023-NOV',MAL REPORTADO EN TC2
1041431,'2023-NOV',MAL REPORTADO EN TC2
1041877,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1042001,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1042379,'2023-NOV',MAL REPORTADO EN TC2
1042731,'2023-NOV',PARA REVISION
1043327,'2023-NOV',MAL REPORTADO EN TC2
1044704,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1044715,'2023-NOV',PARA REVISION
1045718,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1045762,'2023-NOV',MAL REPORTADO EN TC2
1045847,'2023-NOV',MAL REPORTADO EN TC2
1045975,'2023-NOV',MAL REPORTADO EN TC2
1045993,'2023-NOV',PARA REVISION
1046328,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1046336,'2023-NOV',MAL REPORTADO EN TC2
1046342,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1047689,'2023-NOV',MAL REPORTADO EN TC2
1048210,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1048646,'2023-NOV',MAL REPORTADO EN TC2
1048812,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1048856,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1049358,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1050237,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1050717,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1050968,'2023-NOV',MAL REPORTADO EN TC2
1051232,'2023-NOV',PARA REVISION
1051413,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1051445,'2023-NOV',MAL REPORTADO EN TC2
1051481,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1051523,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1051612,'2023-NOV',MAL REPORTADO EN TC2
1051628,'2023-NOV',PARA REVISION
1051826,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1051856,'2023-NOV',MAL REPORTADO EN TC2
1051886,'2023-NOV',24 [24-SERV SUSPENDIDO SIN MEDIDO]
1051897,'2023-NOV',16 [16-MEDIDOR DANADO]
1052607,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1052677,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1052882,'2023-NOV',MAL REPORTADO EN TC2
1053113,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1053422,'2023-NOV',21 [21-MEDIDOR DESCONECT SIN SERV]
1053642,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1053742,'2023-NOV',PARA REVISION
1054472,'2023-NOV',99 [99-LECTURA CONFIRMADA]
1054498,'2023-NOV',MAL REPORTADO EN TC2
1054551,'2023-NOV',MAL REPORTADO EN TC2
1054808,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1054811,'2023-NOV',PARA REVISION
1054824,'2023-NOV',PARA REVISION
1054847,'2023-NOV',PARA REVISION
1054848,'2023-NOV',PARA REVISION
1054849,'2023-NOV',PARA REVISION
1054895,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1054927,'2023-NOV',PARA REVISION
1054929,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1054936,'2023-NOV',PARA REVISION
1054938,'2023-NOV',MAL REPORTADO EN TC2
1054939,'2023-NOV',PARA REVISION
1054940,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1054946,'2023-NOV',PARA REVISION
1054949,'2023-NOV',PARA REVISION
1055140,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1055166,'2023-NOV',MAL REPORTADO EN TC2
1055563,'2023-NOV',MAL REPORTADO EN TC2
1055858,'2023-NOV',MAL REPORTADO EN TC2
1055919,'2023-NOV',MAL REPORTADO EN TC2
1056256,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1056321,'2023-NOV',MAL REPORTADO EN TC2
1056344,'2023-NOV',MAL REPORTADO EN TC2
1056379,'2023-NOV',MAL REPORTADO EN TC2
1056466,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1056471,'2023-NOV',MAL REPORTADO EN TC2
1056658,'2023-NOV',MAL REPORTADO EN TC2
1057161,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1057739,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1057743,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1057800,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1057803,'2023-NOV',11 [11-MEDIDOR NO REGISTRADO]
1057819,'2023-NOV',SIN DESVIACION SIGNIFICATIVA
1057849,'2023-NOV',PARA REVISION
