NUI;year;mes;Value;ValueNum
1241384;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1241553;2023;MAR;16 [16-MEDIDOR DANADO];16
1241623;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
1242169;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
1242732;2023;MAR;18 [18-DISPLAY APAGADO O DESPROGRA];18
1244471;2023;MAR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1247839;2023;MAR;18 [18-DISPLAY APAGADO O DESPROGRA];18
1248362;2023;MAR;16 [16-MEDIDOR DANADO];16
1248987;2023;MAR;16 [16-MEDIDOR DANADO];16
1250246;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1255486;2023;MAR;19 [19-REGISTRADOR NO VISIBLE];19
1255496;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1263925;2023;MAR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1267251;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
1267857;2023;MAR;18 [18-DISPLAY APAGADO O DESPROGRA];18
1268368;2023;MAR;16 [16-MEDIDOR DANADO];16
8516859;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8520294;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8522099;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8527127;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8527144;2023;MAR;16 [16-MEDIDOR DANADO];16
8535365;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8538515;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8539480;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8540263;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8540265;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8545599;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8546529;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8546530;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8546531;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8547380;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8547722;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8547967;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8549200;2023;MAR;18 [18-DISPLAY APAGADO O DESPROGRA];18
8549281;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8550076;2023;MAR;7 [7-EXTREMADAMENTE ALTO];7
8550320;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8551399;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8551622;2023;MAR;16 [16-MEDIDOR DANADO];16
8552803;2023;MAR;19 [19-REGISTRADOR NO VISIBLE];19
8552987;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8552997;2023;MAR;19 [19-REGISTRADOR NO VISIBLE];19
8553801;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8555513;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8555848;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8557530;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8557902;2023;MAR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8557914;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8558678;2023;MAR;19 [19-REGISTRADOR NO VISIBLE];19
8559155;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8559160;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8560151;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8560216;2023;MAR;38 [38-ORDEN MAL UBICADO];38
8560595;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
8560651;2023;MAR;32 [32-NO HAY ACCESO AL MEDIDOR];32
102192;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
109130;2023;APR;16 [16-MEDIDOR DANADO];16
109822;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
115408;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
115544;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
116992;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
123842;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
125934;2023;APR;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
126148;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
126188;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
133050;2023;APR;11 [11-MEDIDOR NO REGISTRADO];11
133068;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
137228;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
137246;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
138140;2023;APR;19 [19-REGISTRADOR NO VISIBLE];19
150982;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
153588;2023;APR;16 [16-MEDIDOR DANADO];16
157162;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
157170;2023;APR;16 [16-MEDIDOR DANADO];16
160176;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
160180;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
162460;2023;APR;37 [37-SIN SELLOS EN TAPA BORNERA];37
163080;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
186782;2023;APR;16 [16-MEDIDOR DANADO];16
187670;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
191212;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
196750;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
200228;2023;APR;16 [16-MEDIDOR DANADO];16
213954;2023;APR;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
300268;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
300586;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
301608;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
301648;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
302566;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
303074;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
304438;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
312962;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
314222;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
326582;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
363782;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
363996;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
364152;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
366728;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
378136;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
417072;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
430676;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
446928;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
458176;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
472854;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
558976;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
561732;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
571172;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
599108;2023;APR;16 [16-MEDIDOR DANADO];16
604945;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
607571;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
630518;2023;APR;16 [16-MEDIDOR DANADO];16
1000979;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1002868;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1004220;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1009259;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1013619;2023;APR;16 [16-MEDIDOR DANADO];16
1020858;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1025121;2023;APR;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
1025360;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026868;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033833;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035105;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1040446;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1049358;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1050237;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054849;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054895;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1062271;2023;APR;19 [19-REGISTRADOR NO VISIBLE];19
1065648;2023;APR;16 [16-MEDIDOR DANADO];16
1070703;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071088;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1076790;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1082215;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1084374;2023;APR;16 [16-MEDIDOR DANADO];16
1084641;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085230;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1086748;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1093422;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093459;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1095318;2023;APR;38 [38-ORDEN MAL UBICADO];38
1096146;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1097336;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108904;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111044;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111805;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117125;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117153;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117179;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1124721;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1126058;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1132324;2023;APR;16 [16-MEDIDOR DANADO];16
1132805;2023;APR;18 [18-DISPLAY APAGADO O DESPROGRA];18
1135536;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1153539;2023;APR;16 [16-MEDIDOR DANADO];16
1159345;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1177608;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1188505;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1196714;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1199393;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1202134;2023;APR;16 [16-MEDIDOR DANADO];16
1212240;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1217088;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1228600;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1229246;2023;APR;32 [32-NO HAY ACCESO AL MEDIDOR];32
1232519;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1246303;2023;APR;10 [10-MEDIDOR INEXISTENTE O DESC];10
1246355;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1253148;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1265521;2023;APR;16 [16-MEDIDOR DANADO];16
1266905;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1267454;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
1268076;2023;APR;16 [16-MEDIDOR DANADO];16
8535064;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8550749;2023;APR;21 [21-MEDIDOR DESCONECT SIN SERV];21
8560597;2023;APR;38 [38-ORDEN MAL UBICADO];38
100954;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
100978;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
101212;2023;MAY;16 [16-MEDIDOR DANADO];16
102024;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
102192;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
102612;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
106454;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
107798;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
107838;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
109150;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
109190;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
109822;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
111464;2023;MAY;16 [16-MEDIDOR DANADO];16
111950;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
113230;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
113444;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
114186;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
114194;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
115064;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
115968;2023;MAY;16 [16-MEDIDOR DANADO];16
117078;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
117802;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
118268;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
118868;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
119392;2023;MAY;16 [16-MEDIDOR DANADO];16
125824;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
128998;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
137228;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
139234;2023;MAY;16 [16-MEDIDOR DANADO];16
142186;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
142548;2023;MAY;16 [16-MEDIDOR DANADO];16
148102;2023;MAY;16 [16-MEDIDOR DANADO];16
148620;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
150982;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
157064;2023;MAY;16 [16-MEDIDOR DANADO];16
157162;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
157576;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
157772;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
160180;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
161980;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
162010;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
162126;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
163080;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
164754;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
167222;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
167468;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
167600;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
168642;2023;MAY;32 [32-NO HAY ACCESO AL MEDIDOR];32
182376;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
187226;2023;MAY;16 [16-MEDIDOR DANADO];16
187670;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
190976;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
200400;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
200470;2023;MAY;16 [16-MEDIDOR DANADO];16
202016;2023;MAY;16 [16-MEDIDOR DANADO];16
202170;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
206522;2023;MAY;16 [16-MEDIDOR DANADO];16
206610;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
210036;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
210038;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
210118;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
210120;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
214412;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
214918;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
215924;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
219100;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
331862;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
340930;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
341402;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
346104;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
349708;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
400542;2023;MAY;16 [16-MEDIDOR DANADO];16
404018;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
406032;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
407780;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
414234;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
414490;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
414524;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
414540;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
416906;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
417072;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
419704;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
447376;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
450674;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
452586;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
453518;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
458176;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
460418;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
466476;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
467246;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
473032;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
513377;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
526762;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
530049;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
532795;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
533147;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
538711;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
538913;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
541130;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
545107;2023;MAY;16 [16-MEDIDOR DANADO];16
558018;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
567938;2023;MAY;38 [38-ORDEN MAL UBICADO];38
571172;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
578195;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
584616;2023;MAY;16 [16-MEDIDOR DANADO];16
587894;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
588759;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
599194;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
599681;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
604945;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
607767;2023;MAY;18 [18-DISPLAY APAGADO O DESPROGRA];18
609295;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
609555;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
620077;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
629357;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1004148;2023;MAY;16 [16-MEDIDOR DANADO];16
1004220;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1006236;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1009309;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1011610;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
1013029;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1014105;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1014233;2023;MAY;16 [16-MEDIDOR DANADO];16
1016128;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1016193;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
1023271;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026868;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026911;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033322;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033833;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035299;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1036395;2023;MAY;19 [19-REGISTRADOR NO VISIBLE];19
1043043;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1049358;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1050237;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1051481;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053113;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054849;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054997;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1056309;2023;MAY;16 [16-MEDIDOR DANADO];16
1069129;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1069494;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071088;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071416;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071497;2023;MAY;16 [16-MEDIDOR DANADO];16
1079501;2023;MAY;19 [19-REGISTRADOR NO VISIBLE];19
1082215;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1082918;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083908;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085162;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085230;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
1087046;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1087466;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1088087;2023;MAY;32 [32-NO HAY ACCESO AL MEDIDOR];32
1089710;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093383;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093422;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093459;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1097336;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1097834;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1100914;2023;MAY;10 [10-MEDIDOR INEXISTENTE O DESC];10
1108904;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111044;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111414;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111805;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1112799;2023;MAY;16 [16-MEDIDOR DANADO];16
1113356;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1115740;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116051;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116893;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116928;2023;MAY;16 [16-MEDIDOR DANADO];16
1117125;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117153;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117179;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1120983;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1121310;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1124742;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125035;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125801;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1126513;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1126677;2023;MAY;16 [16-MEDIDOR DANADO];16
1127139;2023;MAY;16 [16-MEDIDOR DANADO];16
1127152;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1127250;2023;MAY;16 [16-MEDIDOR DANADO];16
1128664;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1133076;2023;MAY;16 [16-MEDIDOR DANADO];16
1134328;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1148722;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1155467;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1156870;2023;MAY;16 [16-MEDIDOR DANADO];16
1162856;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1173693;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1174223;2023;MAY;16 [16-MEDIDOR DANADO];16
1175962;2023;MAY;19 [19-REGISTRADOR NO VISIBLE];19
1177391;2023;MAY;11 [11-MEDIDOR NO REGISTRADO];11
1178077;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1178343;2023;MAY;32 [32-NO HAY ACCESO AL MEDIDOR];32
1188505;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1202823;2023;MAY;16 [16-MEDIDOR DANADO];16
1205415;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1205619;2023;MAY;19 [19-REGISTRADOR NO VISIBLE];19
1206074;2023;MAY;19 [19-REGISTRADOR NO VISIBLE];19
1207647;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1219961;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1220963;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1235744;2023;MAY;16 [16-MEDIDOR DANADO];16
1241384;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1241561;2023;MAY;21 [21-MEDIDOR DESCONECT SIN SERV];21
1242750;2023;MAY;16 [16-MEDIDOR DANADO];16
